Offer SKU;Product SKU;Category code;Category label;Brand;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;Lead time to ship;EAN;Inactivity reason;Fulfillment center code
0003418805;M5056798423793;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Casey' Real Leather Biker Jacket;New;199.00;199.00;4;;INIT;yes;;;;;;;5056798423793;;DEFAULT
0005924703;M5056798463997;women-footwear-womens_flats;Womens Flats;Fenland England;'Pippa' Classic Suede Sheepskin Slippers;New;79.99;79.99;0;;INIT;no;;;;;;;5056798463997;Out of stock;DEFAULT
0005479100;M5056798443968;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Stylish Real Leather Large Satchel Bag;New;140.00;140.00;1;;INIT;yes;;;;;;;5056798443968;;DEFAULT
0004037000;M5061042996251;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Vintage Woven Leather 7 Card Purse;New;36.99;36.99;1;;INIT;yes;;;;;;;5061042996251;;DEFAULT
0005426804;M5056798445474;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Casual Leather Jacket with Classic Collar;New;249.00;249.00;0;;INIT;no;;;;;;;5056798445474;Out of stock;DEFAULT
0001658405;M5061027917097;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Kashmina' Reversible Toscana Real Sheepskin Suede Leather Gilet;New;399.00;399.00;1;;INIT;yes;;;;;;;5061027917097;;DEFAULT
0005054900;M5061042994226;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Lusso Legato' Real Leather Backpack;New;110.00;110.00;9;;INIT;yes;;;;;;;5061042994226;;DEFAULT
0005818700;M5056798455022;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Medium Real Leather Crossbody Bag;New;80.00;80.00;3;;INIT;yes;;;;;;;5056798455022;;DEFAULT
0004029900;M5060474529372;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Magnificenza' Vintage Woven Classic Leather Crossbody Bag;New;69.99;69.99;1;;INIT;yes;;;;;;;5060474529372;;DEFAULT
0000075500;M5060474524384;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;'Gareth' Triple Gusset Heavy Duty Real Leather Briefcase;New;159.99;159.99;3;;INIT;yes;;;;;;;5060474524384;;DEFAULT
0003742900;M5060821280192;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Vintage Small Leather Travel Shoulder Bag;New;59.99;59.99;4;;INIT;yes;;;;;;;5060821280192;;DEFAULT
0005382102;M5056798439138;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Oversized Sheepskin Aviator Jacket;New;849.00;849.00;0;;INIT;no;;;;;;;5056798439138;Out of stock;DEFAULT
0005924702;M5056798463980;women-footwear-womens_flats;Womens Flats;Fenland England;'Pippa' Classic Suede Sheepskin Slippers;New;79.99;79.99;1;;INIT;yes;;;;;;;5056798463980;;DEFAULT
0004030400;M5061042995292;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Magnificenza' Vintage Woven Classic Leather Crossbody Bag;New;69.99;69.99;8;;INIT;yes;;;;;;;5061042995292;;DEFAULT
0005049000;M5061042993618;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Cross Body Bag;New;49.95;49.95;3;;INIT;yes;;;;;;;5061042993618;;DEFAULT
0003935300;M5060821283148;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Il Denaro' Vintage Wash Large 12 Card Real Leather Purse;New;50.00;50.00;8;;INIT;yes;;;;;;;5060821283148;;DEFAULT
0005476500;M5056798443715;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Elegant Real Leather Purse;New;45.00;45.00;4;;INIT;yes;;;;;;;5056798443715;;DEFAULT
0005476600;M5056798443654;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Elegant Real Leather Purse;New;45.00;45.00;7;;INIT;yes;;;;;;;5056798443654;;DEFAULT
0003851100;M5060474526715;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Real Leather Vintage Flight Shoulder Bag;New;70.00;70.00;2;;INIT;yes;;;;;;;5060474526715;;DEFAULT
0005054700;M5061042994219;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Lusso Legato' Real Leather Backpack;New;110.00;110.00;1;;INIT;yes;;;;;;;5061042994219;;DEFAULT
0002022800;M5060474524186;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Extra Large Vegetable Tanned Real Leather Travel Holdall;New;200.00;200.00;2;;INIT;yes;;;;;;;5060474524186;;DEFAULT
0005050600;M5061042993793;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Unisex Bum Bag;New;45.00;45.00;3;;INIT;yes;;;;;;;5061042993793;;DEFAULT
0005469400;M5056798442947;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Crossbody Bag;New;65.00;65.00;2;;INIT;yes;;;;;;;5056798442947;;DEFAULT
0005344000;M5056798402941;accessories-luggage;Luggage;Ashwood Leather;Real Leather Crossbody Bag;New;95.00;95.00;1;;INIT;yes;;;;;;;5056798402941;;DEFAULT
0004035600;M5060474529853;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Vintage Woven Leather Zip Around Large 10 Card Coin Note Purse;New;39.99;39.99;2;;INIT;yes;;;;;;;5060474529853;;DEFAULT
0005904510;M5056798461078;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Real Leather Hooded Jacket with Fur;New;149.99;349.00;0;;INIT;no;;;149.99;;;;5056798461078;Out of stock;DEFAULT
0005459206;M5056798447911;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Biker Jacket With Contrast Stripes;New;199.00;199.00;1;;INIT;yes;;;;;;;5056798447911;;DEFAULT
0005297803;M5056798417983;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Fia' Real Leather Biker Jacket Women Coat;New;99.99;199.00;3;;INIT;yes;;;99.99;;;;5056798417983;;DEFAULT
0005293200;M5056798414517;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Audrey' Leather Crossbody Bag with Adjustable Strap;New;24.99;99.99;72;;INIT;yes;;;24.99;;;;5056798414517;;DEFAULT
0004913708;M5061042992840;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'AMJ-8' Real Leather Biker Jacket;New;119.99;215.00;2;;INIT;yes;;;119.99;;;;5061042992840;;DEFAULT
0005146100;M5056798433358;home-decorative_accessories;Decorative Accessories;Fenland England;'Teddy' Real Sheepskin Water Bottle;New;49.99;89.99;8;;INIT;yes;;;49.99;;;;5056798433358;;DEFAULT
0004882103;M5056798407953;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Licra' Waterfall Front Leather Jacket;New;199.00;199.00;1;;INIT;yes;;;;;;;5056798407953;;DEFAULT
0004878501;M5056798463454;women-clothing-womens_skirts;Womens Skirts;Ashwood Leather;'Skirt 18' Stylish Leather Pencil Skirt;New;89.99;89.99;0;;INIT;no;;;;;;;5056798463454;Out of stock;DEFAULT
0004384604;M5061027917592;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Three Quarter Length Toscana Suede Leather Coat;New;875.00;875.00;0;;INIT;no;;;;;;;5061027917592;Out of stock;DEFAULT
0003683804;M5056798417013;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Alayna' Womens Luxury Shearling Jacket;New;299.99;489.00;7;;INIT;yes;;;299.99;;;;5056798417013;;DEFAULT
0005053700;M5061042994110;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Sogno di Cuoio' Compact Twin Zip Crossbody Bag;New;80.00;80.00;1;;INIT;yes;;;;;;;5061042994110;;DEFAULT
0005382104;M5056798439152;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Oversized Sheepskin Aviator Jacket;New;849.00;849.00;0;;INIT;no;;;;;;;5056798439152;Out of stock;DEFAULT
0005819100;M5056798455060;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Medium Real Leather Grab Bag;New;100.00;100.00;3;;INIT;yes;;;;;;;5056798455060;;DEFAULT
0004934000;M5061027911521;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Borsa della Moda' Real Leather Saddle Crossbody Bag;New;34.99;79.00;698;;INIT;yes;;;34.99;;;;5061027911521;;DEFAULT
0005459208;M5056798447935;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Biker Jacket With Contrast Stripes;New;219.00;219.00;1;;INIT;yes;;;;;;;5056798447935;;DEFAULT
0005148800;M5061042997319;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Exquisite Real Leather Cross Body Bag;New;70.00;70.00;2;;INIT;yes;;;;;;;5061042997319;;DEFAULT
0005469700;M5056798442985;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Crossbody Bag;New;65.00;65.00;2;;INIT;yes;;;;;;;5056798442985;;DEFAULT
0005148100;M5061042997265;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Genuine Leather Crossbody Bag;New;40.00;40.00;1;;INIT;yes;;;;;;;5061042997265;;DEFAULT
0005469600;M5056798442954;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Crossbody Bag;New;65.00;65.00;2;;INIT;yes;;;;;;;5056798442954;;DEFAULT
0005148300;M5061042997333;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Genuine Leather Crossbody Bag;New;40.00;40.00;2;;INIT;yes;;;;;;;5061042997333;;DEFAULT
0005475700;M5056798443586;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Exquisite Genuine Leather Compact Backpack;New;150.00;150.00;4;;INIT;yes;;;;;;;5056798443586;;DEFAULT
0005191303;M5056798402378;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Eva' Leather Biker Style Jacket Women Coat;New;84.99;189.00;25;;INIT;yes;;;84.99;;;;5056798402378;;DEFAULT
0002019800;M5060474524483;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;'Matteo' Real Leather Suit Carrier  Harper;New;170.00;170.00;4;;INIT;yes;;;;;;;5060474524483;;DEFAULT
0005056900;M5061042993304;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Vintage Cross Body Bag;New;49.95;49.95;4;;INIT;yes;;;;;;;5061042993304;;DEFAULT
0004927500;M5061027911262;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Stile Fiorentino' Real Leather Crossbody Bag;New;54.99;125.00;221;;INIT;yes;;;54.99;;;;5061027911262;;DEFAULT
0005467500;M5056798448680;home-rugs;Rugs;Fenland England;Real Sheepskin Single Rug;New;36.49;79.95;21;;INIT;yes;;;36.49;;;;5056798448680;;DEFAULT
0003851000;M5060474526708;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Real Leather Vintage Flight Shoulder Bag;New;70.00;70.00;6;;INIT;yes;;;;;;;5060474526708;;DEFAULT
0005821600;M5056798436144;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;GABICCI;Real Leather Messenger Bag with Striped Front Detail;New;180.00;180.00;6;;INIT;yes;;;;;;;5056798436144;;DEFAULT
0005343200;M5056798402897;accessories-luggage;Luggage;Ashwood Leather;Real Leather Zip Wash Bag;New;69.00;69.00;0;;INIT;no;;;;;;;5056798402897;Out of stock;DEFAULT
0005382106;M5056798439176;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Oversized Sheepskin Aviator Jacket;New;849.00;849.00;2;;INIT;yes;;;;;;;5056798439176;;DEFAULT
0002341508;M5056798418218;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Biker Jacket With Contrast Stripes;New;219.00;219.00;2;;INIT;yes;;;;;;;5056798418218;;DEFAULT
0002341509;M5056798418225;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Biker Jacket With Contrast Stripes;New;239.00;239.00;2;;INIT;yes;;;;;;;5056798418225;;DEFAULT
0005821900;M5056798436052;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;GABICCI;Real Leather Backpack with Striped Front Detail;New;185.00;185.00;6;;INIT;yes;;;;;;;5056798436052;;DEFAULT
0004895908;M5056798422116;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Montaro' Real Leather Biker Jacket;New;209.00;209.00;4;;INIT;yes;;;;;;;5056798422116;;DEFAULT
0005426801;M5056798445443;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Casual Leather Jacket with Classic Collar;New;249.00;249.00;2;;INIT;yes;;;;;;;5056798445443;;DEFAULT
0000777308;M5056798416733;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Sophia' Long Length Sheepskin Coat;New;1435.00;1435.00;0;;INIT;no;;;;;;;5056798416733;Out of stock;DEFAULT
0004895909;M5056798422123;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Montaro' Real Leather Biker Jacket;New;229.00;229.00;2;;INIT;yes;;;;;;;5056798422123;;DEFAULT
0004892911;M5056798422345;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Montaro' Real Leather Biker Jacket;New;269.00;269.00;1;;INIT;yes;;;;;;;5056798422345;;DEFAULT
0005338902;M5056798421959;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Montaro' Real Leather Biker Jacket;New;189.00;189.00;0;;INIT;no;;;;;;;5056798421959;Out of stock;DEFAULT
0005053100;M5061042994080;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Eclisse Cuoio' Real Leather Crossbody Bag;New;70.00;70.00;6;;INIT;yes;;;;;;;5061042994080;;DEFAULT
0005382108;M5056798439190;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Oversized Sheepskin Aviator Jacket;New;889.00;889.00;0;;INIT;no;;;;;;;5056798439190;Out of stock;DEFAULT
0005049300;M5061042993656;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Cross Body Bag;New;49.95;49.95;4;;INIT;yes;;;;;;;5061042993656;;DEFAULT
0004828007;M5056798423915;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Casey' Real Leather Biker Jacket;New;219.00;219.00;1;;INIT;yes;;;;;;;5056798423915;;DEFAULT
0004894408;M5056798422215;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Montaro' Real Leather Biker Jacket;New;209.00;209.00;2;;INIT;yes;;;;;;;5056798422215;;DEFAULT
0000774903;M5056798416603;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Sophia' Long Length Sheepskin Coat;New;1395.00;1395.00;1;;INIT;yes;;;;;;;5056798416603;;DEFAULT
0005052300;M5061042993991;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Incanto Cuoio' Crossbody Phone Bag;New;49.99;49.99;1;;INIT;yes;;;;;;;5061042993991;;DEFAULT
0005346400;M5056798403184;accessories-luggage;Luggage;Ashwood Leather;Real Leather Business Trolley Bag;New;285.00;285.00;2;;INIT;yes;;;;;;;5056798403184;;DEFAULT
0005478500;M5056798443913;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Stylish Real Leather Medium Satchel Bag;New;110.00;110.00;1;;INIT;yes;;;;;;;5056798443913;;DEFAULT
0005495305;M5056798452625;women-footwear-womens_flats;Womens Flats;Fenland England;'Pippa' Classic Suede Sheepskin Slippers;New;79.99;79.99;4;;INIT;yes;;;;;;;5056798452625;;DEFAULT
0005495302;M5056798452595;women-footwear-womens_flats;Womens Flats;Fenland England;'Pippa' Classic Suede Sheepskin Slippers;New;79.99;79.99;6;;INIT;yes;;;;;;;5056798452595;;DEFAULT
0005343100;M5056798402859;gift-stationery;Stationery;Ashwood Leather;Real Leather Clip Pad Folder;New;75.00;75.00;1;;INIT;yes;;;;;;;5056798402859;;DEFAULT
0005823000;M5056798436076;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;GABICCI;Real Leather Backpack;New;185.00;185.00;6;;INIT;yes;;;;;;;5056798436076;;DEFAULT
0003418802;M5056798423762;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Casey' Real Leather Biker Jacket;New;199.00;199.00;1;;INIT;yes;;;;;;;5056798423762;;DEFAULT
0004879710;M5056798463652;women-clothing-womens_skirts;Womens Skirts;Ashwood Leather;'Skirt 21' Stylish Leather Pencil Skirt;New;99.99;99.99;2;;INIT;yes;;;;;;;5056798463652;;DEFAULT
0005921404;M5056798463850;women-footwear-womens_flats;Womens Flats;Fenland England;'Pippa' Classic Suede Sheepskin Slippers;New;79.99;79.99;2;;INIT;yes;;;;;;;5056798463850;;DEFAULT
0005920304;M5056798463805;women-footwear-womens_flats;Womens Flats;Fenland England;'Pippa' Classic Suede Sheepskin Slippers;New;79.99;79.99;2;;INIT;yes;;;;;;;5056798463805;;DEFAULT
0005822400;M5056798436113;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;GABICCI;Real Leather Holdall;New;220.00;220.00;6;;INIT;yes;;;;;;;5056798436113;;DEFAULT
0005818600;M5056798455039;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Medium Real Leather Crossbody Bag;New;80.00;80.00;1;;INIT;yes;;;;;;;5056798455039;;DEFAULT
0005053400;M5061042994073;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Eclisse Cuoio' Real Leather Crossbody Bag;New;70.00;70.00;1;;INIT;yes;;;;;;;5061042994073;;DEFAULT
0005053500;M5061042994042;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Eclisse Cuoio' Real Leather Crossbody Bag;New;70.00;70.00;3;;INIT;yes;;;;;;;5061042994042;;DEFAULT
0004198500;M5056798430678;women-accessories-womens_hair_accessories;Womens Hair Accessories;Fenland England;Real Sheepskin Headband;New;37.49;37.49;1;;INIT;yes;;;;;;;5056798430678;;DEFAULT
0004109400;M5056798429412;women-accessories-womens_gloves_and_scarves;Womens Gloves & Scarves;Fenland England;Suede Leather Fingerless Gloves;New;64.99;64.99;0;;INIT;no;;;;;;;5056798429412;Out of stock;DEFAULT
0004034600;M5060474529754;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Vintage Woven Leather Zip Around Small 6 Card Coin Purse;New;29.99;29.99;0;;INIT;no;;;;;;;5060474529754;Out of stock;DEFAULT
0004968406;M5056798414166;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Kashmina' Reversible Toscana Real Sheepskin Suede Leather Gilet;New;399.00;399.00;1;;INIT;yes;;;;;;;5056798414166;;DEFAULT
0001664404;M5056798414357;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Kashmina' Reversible Toscana Real Sheepskin Suede Leather Gilet;New;399.00;399.00;1;;INIT;yes;;;;;;;5056798414357;;DEFAULT
0003361906;M5061027917554;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Kashmina' Reversible Toscana Real Sheepskin Suede Leather Gilet;New;399.00;399.00;0;;INIT;no;;;;;;;5061027917554;Out of stock;DEFAULT
0005467900;M5056798442893;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Stylish Compact Ladies Purse with RFID Protection;New;50.00;50.00;2;;INIT;yes;;;;;;;5056798442893;;DEFAULT
0005478900;M5056798443999;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Stylish Real Leather Large Satchel Bag;New;140.00;140.00;3;;INIT;yes;;;;;;;5056798443999;;DEFAULT
0005471100;M5056798443166;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Compact Crossbody Bag with Adjustable Strap;New;95.00;95.00;3;;INIT;yes;;;;;;;5056798443166;;DEFAULT
0004877305;M5056798463386;women-clothing-womens_skirts;Womens Skirts;Ashwood Leather;'Skirt 14' Stylish Leather Pencil Skirt;New;79.99;79.99;0;;INIT;no;;;;;;;5056798463386;Out of stock;DEFAULT
0005053300;M5061042994097;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Eclisse Cuoio' Real Leather Crossbody Bag;New;70.00;70.00;4;;INIT;yes;;;;;;;5061042994097;;DEFAULT
0004030900;M5060474529471;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Perfezione' Three Section Vintage Woven Leather Shoulder Bag;New;79.99;79.99;3;;INIT;yes;;;;;;;5060474529471;;DEFAULT
